pathImg,price,title,hot_line,url,rating_total,producer,Màn hình,Hệ điều hành,Camera sau,Camera trước,CPU,ram,memory,chip,Dung lượng pin,Thiết kế
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/09/w300/realme-gt-neo-2-mint.jpg,6.350.000 ₫,Realme GT Neo 2 (Snap 870),0969.120.120,https://mobilecity.vn/oppo/realme-gt-neo-2.html,715 đánh giá và hỏi đáp,Realme,"Super AMOLED, 120Hz","6.62 inches, 105.8 cm2","Full HD+ (1080 x 2400 pixels), 209 (~398 ppi)",Vân tay quang học ẩn dưới màn hình.,"Android 11, Realme UI 2.0","64 MP, f/1.8 (góc rộng), PDAF","8 MP, f/2.3, 16mm, 119˚ (góc siêu rộng)","2 MP, f/2.4, (macro)","Quay phim 4K@30/60fps, 1080p@30/60/480fps, gyro-EIS","16 MP, f/2.5, 26mm (góc rộng)"
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/04/w300/realme-q5-pro-vang.png,6.050.000 ₫,Realme Q5 Pro,0969.120.120,https://mobilecity.vn/dien-thoai/realme-q5-pro.html,88 đánh giá và hỏi đáp,Realme,"AMOLED, 120Hz, HDR10+, 1300 nits (tối đa)","6.62 inches, Full HD+ (1080 x 2400 pixels), tỷ lệ 209","Android 12, Realme UI 3.0","64 MP, f/1.8, 25mm (góc rộng)","8 MP, f/2.3, 16mm, 119˚ (góc siêu rộng)","2 MP, f/2.4, (macro)","Quay phim 4K@30/60fps, 1080p@30fps, gyro-EIS","16 MP, f/2.5, 26mm (góc rộng)","Quay phim 1080p@30fps, gyro-EIS",Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/10/w300/realme-gt-neo-2t-den.jpg,5.750.000 ₫,Realme GT Neo 2T (Dimensity 1200),0969.120.120,https://mobilecity.vn/oppo/realme-gt-neo-2t.html,412 đánh giá và hỏi đáp,Realme,"Super AMOLED, 120Hz","6.43 inches Full HD+ (1080 x 2400 pixels), tỷ lệ 209",Cảm biến vân tay dưới màn hình,"Android 11, Realme UI 2.0","64 MP, f/1.8, 26mm (góc rộng), PDAF","8 MP, f/2.3, 16mm, 120˚ (góc siêu rộng)","2 MP, f/2.4, (macro)","Quay phim 4K@30/60fps, 1080p@30/60/480fps, gyro-EIS","16 MP, f/2.5, 26mm (góc rộng)",Quay phim 1080p@30fps
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/04/w300/realme-q5-vang.jpg,4.150.000 ₫,Realme Q5 5G,0969.120.120,https://mobilecity.vn/dien-thoai/realme-q5-5g.html,21 đánh giá và hỏi đáp,Realme,"IPS LCD, 120Hz, tỷ lệ 209","6.6 inches, Full HD+ (1080 x 2412 Pixels)","Android 12, Realme UI 3.0","50 MP, f/1.8, 27mm (góc rộng), PDAF","2 MP, f/2.4, (macro)","2 MP, f/2.4, (depth)",Quay phim 1080p@30fps,"16 MP, f/2.1, 26mm (góc rộng)",Quay phim 1080p@30fps,Qualcomm SM6375 Snapdragon 695 5G (6 nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/05/w300/realme-narzo-50a-prime-blue.jpg,3.150.000 ₫,Realme Narzo 50A Prime (Chính hãng),0969.120.120,https://mobilecity.vn/dien-thoai/realme-narzo-50a-prime.html,4 đánh giá và hỏi đáp,Realme,IPS LCD,"6.58 inches, tỷ lệ 209",Full HD+ (1080 x 2408 pixels),"Android 11, Realme UI R Edition","50 MP, f/1.8, 26mm (góc rộng), PDAF","2 MP, f/2.4, (macro)","0.3 MP, f/2.8, (đo chiều sâu)",Quay phim 1080p@30fps,"8 MP, f/2.0",Quay phim 720p@30fps
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/05/w300/vivo-t2x-xanh.jpg,Liên hệ,Vivo T2x,0969.120.120,https://mobilecity.vn/dien-thoai/vivo-t2x.html,0 đánh giá và hỏi đáp,Vivo (iQOO),"IPS LCD, 144Hz, tỷ lệ 209","6.58 inches, Full HD+ (1080 x 2408 pixels)","Android 12, OriginOS 2.0","50 MP, f/1.8, 26mm (góc rộng), PDAF","2 MP, f/2.4, (macro)","Quay phim 4K@30fps, 1080p@30/60fps, gyro-EIS","16 MP, f/2.0, (góc rộng)",Quay phim 1080p@30fps,MediaTek Dimensity 1300 (6 nm),8 nhân (1x3.0 GHz & 3x2.6 GHz & 4x2.0 GHz)
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/05/w300/vivo-iqoo-10-pro.jpg,Liên hệ,Vivo iQOO 10 Pro,0969.120.120,https://mobilecity.vn/dien-thoai/vivo-iqoo-10-pro.html,0 đánh giá và hỏi đáp,Vivo (iQOO),"LTPO AMOLED, 120Hz, HDR10+, Dolby Vision, 1500 nits","6.78 inches, QHD+ (1400 x 3200 pixels)","Android 12, Origin OS Ocean","50 MP, f/1.8, 23mm (góc rộng), PDAF, gimbal stabilization","16 MP, f/2.2, 60mm (telephoto), OIS","48 MP, f/2.2, 14mm, 116˚ (góc siêu rộng), AF","Quay phim 4K@30fps, 1080p@30fps","16 MP, f/2.4, (góc rộng)",Quay phim 1080p@30fps,Qualcomm Snapdragon 8+ Gen 1 (4nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/08/w300/vivo-iqoo-pro.jpg,Liên hệ,Vivo iQOO Pro,0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-pro.html,72 đánh giá và hỏi đáp,Vivo (iQOO),"Super AMOLED, 6.41 inches, 1080 x 2340 pixels",Android 9.0 (Pie); Funtouch 9.1,"3 Camera 48MP, 13MP, 2MP",12MB,Snapdragon 855+ (7 nm),8/12G RAM,128/256 GB,2 Sim,4500 mAh - Sạc nhanh 44W,"Thiết kế 2 mặt kính, màn hình giọt nước"
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/05/w300/vivo-x70-pro-xanh-hong.jpg,Liên hệ,Vivo X70 Pro (Chính hãng),0969.120.120,https://mobilecity.vn/dien-thoai/vivo-x70-pro.html,0 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 120Hz, HDR10+","6.56 inches, FullHD+ (1080 x 2376 pixels)",Schott Xensation Up,Cảm biến vân tay trong màn hình,"Android 11, Funtouch OS 12","50 MP, f/1.8, (góc rộng), PDAF, Laser AF, gimbal OIS","8 MP, f/3.4, 125mm (kính tiềm vọng telephoto), PDAF, OIS, zoom quang 5x","12 MP, f/2.0, 50mm (telephoto), PDAF, zoom quang 2x","12 MP, f/2.2, 16mm, 116˚ (góc siêu rộng), AF","Quay phim 4K@30/60fps, 1080p@30/60fps, gyro-EIS, HDR10+"
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/05/w300/vivo-t1x-4g-1-mau-den.jpg,Liên hệ,Vivo T1x 4G (Chính hãng),0969.120.120,https://mobilecity.vn/dien-thoai/vivo-t1x-4g.html,0 đánh giá và hỏi đáp,Vivo (iQOO),"IPS LCD, 120Hz, tỷ lệ 209","6.58 inches, FullHD+ (1080 x 2408 pixels)","Android, Funtouch 12","50 MP, f/1.8, (góc rộng), PDAF","2 MP, f/2.4, (chiều sâu)","2 MP, f/2.4, (macro)",Quay phim 1080p@30fps,"8 MP, f/1.8, (góc rộng)",Quay phim 1080p@30fps,MediaTek MT6877 Dimensity 900 (6 nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/05/w300/vivo-t1-5g-chinh-hang-xanh.jpg,Liên hệ,Vivo T1 5G (Chính hãng),0969.120.120,https://mobilecity.vn/dien-thoai/vivo-t1-5g.html,0 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 90Hz, HDR10+","6.44 inches, tỷ lệ 209",Full HD+ (1080 x 2404 pixels),"Android 12, Funtouch 12","64 MP, f/1.8, 26mm (góc rộng), PDAF","8 MP, f/2.2, 117˚ (góc siêu rộng)","2 MP, f/2.4 (macro)","Quay phim 1080p@30fps, gyro-EIS","16 MP, f/2.0 (góc rộng)",Quay phim 1080p@30fps
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/05/w300/vivo-t2.jpg,Liên hệ,Vivo T2,0969.120.120,https://mobilecity.vn/dien-thoai/vivo-t2.html,0 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 120Hz","6.62 inches, tỷ lệ 209",Full HD+ (1080 x 2400 pixels),"Android 12, Origin OS Ocean","64 MP, f/1.8, 26mm (góc rộng) PDAF, OIS","8 MP, f/2.2, 116˚ (góc siêu rộng)","2 MP, f/2.4, (macro)","Quay phim 4K@30fps, 1080p@30fps","16 MP, f/2.0, (góc rộng)",Quay phim 1080p@30fps
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/08/w300/s1-pro-red.jpg,Liên hệ,Vivo S1 Pro,0969.120.120,https://mobilecity.vn/vivo/vivo-s1-pro.html,44 đánh giá và hỏi đáp,Vivo (iQOO),"Super AMOLED, 6.39 inches, Full HD+ (1080 x 2340 pixels)",Android 9.0 (Pie); Funtouch 9,3 Camera 48 MP (wide) + 8 MP (wide) + 5 MP (depth sensor),"32 MP, f/2.0 (Camera Pop-up)",Qualcomm Snapdragon 675 (11 nm),6GB/8GB,128GB/256GB,2 Sim,3700 mAh - sạc nhanh 18W,"2 mặt kính, màn hình Fullview"
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/07/w300/iqoo-blue.jpg,Liên hệ,Vivo iQOO,0969.120.120,https://mobilecity.vn/vivo/iqoo.html,117 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, Full HD+ (1080 x 2340 pixels), 6.41 inches",Android 9.0 (Pie); Funtouch 9,3 Camera 12 MP + 13 MP (ultrawide) + 2 MP (depth sensor),12 MP,Qualcomm Snapdragon 855 (7 nm),6GB/8GB/12GB,128GB/256GB,2 SIM,4000 mAh - Sạc nhanh 22.5W - 44W tuỳ phiên bản,"Màn hình giọt nước, đầm tay, màu sắc mới lạ"
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/08/w300/iqoo-neo.jpg,Liên hệ,Vivo iQOO Neo,0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-neo.html,1098 đánh giá và hỏi đáp,Vivo (iQOO),"Super AMOLED 6.38 inches 1080 x 2340 pixels, 19.59",Android 9.0 (Pie); Funtouch 9,"3 Camera 12MP, 8MP, 2MP",12MB,Snapdragon 845 (10 nm),6/8 GB RAM,64/128GB,2 Sim,4500 mAh - Sạc nhanh lên tới 22.5W,"Màn hình giọt nước, đầm tay, màu sắc mới lạ"
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/06/w300/vivo-s15-pro-mau-den.jpg,Liên hệ,Vivo S15 Pro,0969.120.120,https://mobilecity.vn/dien-thoai/vivo-s15-pro.html,0 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 90Hz, HDR10+","6.56 inch, Full HD+ (1080 x 2376 pixels)","Android 12, Origin OS Ocean","50 MP, f/1.9 (góc rộng)","12 MP, f/2.2 (góc siêu rộng)","2 MP, f/2.4, (chiều sâu)","Quay phim 4K@30fps, 1080p@30fps","32 MP, f/2.5 (góc rộng)",Quay phim 1080p@30fps,MediaTek Dimensity 8100 (5 nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/05/w300/vivo-s15-9.jpg,Liên hệ,Vivo S15,0969.120.120,https://mobilecity.vn/dien-thoai/vivo-s15.html,0 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 120Hz","6,62 inches, tỷ lệ 209",Full HD+ (1080 x 2400 pixel),"Android 12, Origin OS Ocean","64 MP, f/1.9, 25mm (góc rộng) PDAF, OIS","8 MP, f/2.2, 16mm, 120˚ (góc siêu rộng)","2 MP, f/2.4, (macro)","Quay phim 4K@30fps, 1080p@30fps","32 MP, f/2.0, (góc rộng)",Quay phim 1080p@30fps
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/04/w300/vivo-x80-pro-orange.jpg,19.450.000 ₫,Vivo X80 Pro,0969.120.120,https://mobilecity.vn/dien-thoai/vivo-x80-pro.html,3 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 1 tỷ màu, 120Hz, HDR10+","6.78 inches, Quad HD+ (1440 x 3200 pixels)",Cảm ứng vân tay dưới màn hình,"Android 12, OriginOS Ocean","50 MP, f/1.4 (góc rộng), PDAF, Laser AF, gimbal OIS","48 MP, f/2.2, 116˚ (góc siêu rộng), AF","12 MP, f/2.0 (telephoto), PDAF, 2x optical zoom","8 MP, f/3.4 (tele tiềm vọng), PDAF, OIS, 5x optical zoom","Quay phim 4K@30/60fps, 1080p@30/60fps, gyro-EIS, HDR10+","32 MP, f/2.5 (góc rộng)"
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/01/w300/iqoo-9-pro-1-1.jpg,19.450.000 ₫,Vivo iQOO 9 Pro,0969.120.120,https://mobilecity.vn/vivo/Vivo-iqoo-9-pro.html,5 đánh giá và hỏi đáp,Vivo (iQOO),"LTPO AMOLED, 1 tỷ màu, 120Hz, HDR10+, Dolby Vision","6.78 inches, 111.0 cm2","2K (1440 x 3200 pixels), tỷ lệ 209","Android 12, OriginOS Ocean","50 MP, f/1.8 (góc rộng), PDAF, gimbal OIS","50 MP, f/2.3, 150˚ (góc siêu rộng), AF","16 MP, f/2.2 (telephoto), PDAF, OIS, zoom quang học 2.5x","Quay phim 8K@30fps, 4K@30fps, 1080p@30fps, gyro-EIS","16 MP, f/2.5 (góc rộng)","Quay phim 1080p@30fps, gyro-EIS"
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/01/w300/vivo-iqoo-9-8.jpg,13.450.000 ₫,Vivo IQOO 9,0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-9.html,3 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 120Hz, HDR10+","6.78 inches, Full HD+ (1080 x 2400 pixels), tỷ lệ 209","Android 12, Origin OS Ocean","50 MP, f/1.8, (góc rộng), PDAF, OIS","12 MP, f/2.0, (xoá phông), PDAF, 2x optical zoom","13 MP, f/2.2, (siêu rộng)","Quay phim 4K@30fps, 1080p@30fps, gyro-EIS","16 MP, f/2.5, (góc rộng)","Quay phim 1080p@30fps, gyro-EIS",Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/05/w300/vivo-x80-xanh.jpg,13.150.000 ₫,Vivo X80,0969.120.120,https://mobilecity.vn/dien-thoai/vivo-x80.html,5 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 120Hz, HDR, 1500 nits (tối đa)","6.78 inches, Full HD+ (1080 x 2400 pixels), tỷ lệ209","Android 12, Origin OS Ocean","50 MP, f/1.8, (góc rộng), 1/1.49, 1.0µm, PDAF, Laser AF, OIS","12 MP, f/2.0, 50mm (tele), 1/2.93, 1.22µm, PDAF, 2x optical zoom","12 MP, f/2.0, 16mm (góc siêu rộng), 1/2.93, 1.22µm, AF","Quay phim 4K@30/60fps, 1080p@30/60fps, gyro-EIS","32 MP, f/2.5, 26mm (góc rộng)","Quay phim 4K@30fps, 1080p@30fps",MediaTek Dimensity 9000 (4 nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/02/w300/vivo-iqoo-7-white.jpg,12.450.000 ₫,Vivo iQOO 7 (Snap 888),0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-7.html,59 đánh giá và hỏi đáp,Vivo (iQOO),"120Hz, HDR10+, 6.62 inches, Full HD+ (1080 x 2400 pixels)","Android 11, OriginOS","48 MP, f/1.8, OIS - 13 MP, f/2.5, 50mm (chân dung) - 13 MP, f/2.2, 120˚ (siêu rộng)","16 MP, f/2.0, (wide)",Qualcomm SM8350 Snapdragon 888 (5 nm),8-12GB,128-256GB UFS 3.1,2 SIM,"4000 mAh, Sạc nhanh 120W, 100% trong 15 phút",Gaming phone
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/10/w300/vivo-iqoo-8-den.jpg,10.950.000 ₫,Vivo iQOO 8 (Snap 888),0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-8.html,14 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 120Hz, HDR10","6.56 inches, Full HD+ (1080 x 2376 pixels), tỷ lệ 209",Vân tay trên màn hình,"Android 11, OriginOS 1.0","50 MP, f/1.8, 23mm (góc rộng), PDAF","13 MP, f/2.2, 50mm (chân dung), PDAF","13 MP, f/2.2, 120˚ (góc siêu rộng)","Quay phim 4K@30fps, 1080p@30fps","16 MP, f/2.5, (góc rộng)",Quay phim 1080p@30fps
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/02/w300/vivo-iqoo-9-se-den.jpg,10.450.000 ₫,Vivo iQOO 9 SE,0969.120.120,https://mobilecity.vn/dien-thoai/vivo-iqoo-9-se.html,1 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 120Hz, tỷ lệ 209","6.62 inches, Full HD+ (1080 x 2400 pixels)",Panda Glass,Cảm biến vân tay dưới màn hình,"Android 12, Funtouch 12","48 MP, f/1.8, 25mm (góc rộng), PDAF, OIS","13 MP, f/2.2, 16mm, 120˚ (góc siêu rộng)","2 MP, f/2.4, (depth)","Quay phim 4K@30fps, 1080p@30fps","16 MP, f/2.0, (góc rộng)"
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/03/w300/vivo-s9-5g-4.jpg,8.450.000 ₫,Vivo S9 5G,0969.120.120,https://mobilecity.vn/vivo/vivo-s9.html,15 đánh giá và hỏi đáp,Vivo (iQOO),"Full HD+ (1080 x 2400 pixels, 209 ratio), 90Hz","Android 11, Origin OS 1.0","64 MP, f/1.8 (wide), 8 MP, f/2.2 (ultrawide), 2 MP, f/2.4 (depth)","44 MP, f/2.0 (wide), 8 MP, f/2.3 (ultrawide)",MediaTek Dimensity 1100 5G (6 nm),8-12GB,128-256GB,2 SIM,4000 mAh - Sạc nhanh 33W,Thanh + Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/03/w300/vivo-iqoo-neo-5-2-1.jpg,7.450.000 ₫,Vivo iQOO Neo 5 (Snap 870),0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-neo-5.html,131 đánh giá và hỏi đáp,Vivo (iQOO),"6.62 inches, Full HD+ (1080 x 2400 pixels), HDR10+, 120Hz","Android 11, OriginOS for iQOO","48 MP, f/1.8, PDAF, OIS,13 MP, f/2.2, 2 MP (depth), 4K@30","16 MP, f/2.0, 1080p@30",Qualcomm Snapdragon 870 5G (7 nm),8-12GB,128-256GB UFS 3.1,2 SIM,4400 mAh - Sạc nhanh 66W,Thiết kế 2 mặt kính
https://cdn.mobilecity.vn/mobilecity-vn/images/2020/04/w300/iqoo-neo-3-1-4.jpg,7.450.000 ₫,Vivo iQOO Neo 3 (Snap 865),0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-neo-3.html,1002 đánh giá và hỏi đáp,Vivo (iQOO),"IPS LCD, 6.57 inches, Full HD+ (1080 x 2408 pixels), 144Hz, HDR 10",Android 10,3 camera 48MP + 8MP (góc siêu rộng) + 2MP (macro),16MP,Snapdragon 865 (7 nm+),6GB - 8GB,128GB,2 SIM,4500mAh - sạc nhanh 44W,Thiết kế nguyên khối cứng cáp
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/04/w300/vivo-s15e-mau-den-2.jpg,7.050.000 ₫,Vivo S15e,0969.120.120,https://mobilecity.vn/dien-thoai/vivo-s15e.html,0 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 16 triệu màu, 90Hz, HDR10+","6.44 inches, FullHD+, 1080 x 2404 pixels","Android 11, Origin OS Ocean","50 MP, f/1.8 (góc rộng), PDAF","8 MP, f/2.2, (góc siêu rộng)","2 MP, f/2.4, (macro)","Quay video 4K@30fps, 1080p@30fps, gyro-EIS","16 MP, f/2.0, (góc rộng)",Quay video 1080p@30fps,Exynos 1080 (5 nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/06/w300/vivo-iqoo-neo-5-lite-2.jpg,6.750.000 ₫,Vivo iQOO Neo 5 Lite (Snap 870),0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-neo-5-lite.html,215 đánh giá và hỏi đáp,Vivo (iQOO),"IPS LCD, 144Hz, HDR10","6.57 inches, Full HD+ (1080 x 2400 pixels), 144Hz","Android 11, OriginOS 1.0","48 MP f/1.8 (wide), 8 MP f/2.2 (ultrawide), 2 MP f/2.4 (macro)",16 MP f/2.0 (wide),Qualcomm Snapdragon 870 5G (7 nm),8-12GB,128-256GB,2 SIM,4500 mAh - Sạc nhanh 44W
https://cdn.mobilecity.vn/mobilecity-vn/images/2020/08/w300/iqoo-z1-bac.jpg,6.650.000 ₫,Vivo iQOO Z1 (Chip Dimensity 1000+),0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-z1.html,436 đánh giá và hỏi đáp,Vivo (iQOO),Full HD+ Tần số 144Hz,Android 10,"48MP, Góc rộng 112° 8MP, Macro 2MP",16MP,MediaTek Dimensity 1000+ 7nm,6-8GB LPDDR4X,128-256GB UFS2.1,2 SIM,4500mAh - Sạc nhanh 44W,Thiết kế nguyên khối
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/09/w300/vivo-iqoo-z5-xanh.jpg,6.450.000 ₫,Vivo iQOO Z5 (Snap 778G),0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-z5.html,5 đánh giá và hỏi đáp,Vivo (iQOO),"IPS LCD, 120Hz, HDR10, 650 nits (typ)","6.67 inches, 107.4 cm2 (~85.0% screen-to-body ratio)","Full HD+ (1080 x 2400 pixels, 209 (~395 ppi)",Kính cường lực Panda Glass,"Android 11, Funtouch 12 (International), OriginOS for iQOO 1.0 (China)","64 MP, f/1.8, 26mm (góc rộng), 1/1.97, 0.7µm, PDAF","8 MP, f/2.2, 120˚, 16mm (góc siêu rộng), 1/4.0, 1.12µm","2 MP, f/2.4, (macro)","4K@30/60fps, 1080p@30/60fps, gyro-EIS","16 MP, f/2.5, (góc rộng), HDR"
https://cdn.mobilecity.vn/mobilecity-vn/images/2019/11/w300/855xanh.jpg,6.150.000 ₫,Vivo iQOO Neo 855,0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-neo-855.html,3871 đánh giá và hỏi đáp,Vivo (iQOO),"Super AMOLED, 6.38 inches, 1080 x 2340 pixels",Android 9.0 (Pie); Funtouch 9,"3 Camera 12MP, 8MP, 2MP",16MP,Snapdragon 855 (7 nm),6/8GB,64/128/256GB,2 Sim,4500 mAh - sạc nhanh 33W,"Thiết kế nguyên khối, màn hình giọt nước"
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/04/w300/vivo-iqoo-z3-3.jpg,5.550.000 ₫,Vivo iQOO Z3 (Snap 768G),0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-z3.html,84 đánh giá và hỏi đáp,Vivo (iQOO),"IPS LCD, 6.58 inches, Full HD+ (1080 x 2408 pixels, 209 ratio), 120Hz","Android 11, OriginOS for iQOO 1.0","64 MP, f/1.8 (wide), 8 MP, f/2.2 (ultrawide), 2 MP, f/2.4 (macro)","16 MP, f/2.0 (wide)",Qualcomm Snapdragon 768G (7 nm),6-8GB,128-256GB,2 SIM,4400 mAh - Sạc nhanh 55W,Thanh + Cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/04/w300/vivo-iqoo-z1x-1.png,4.950.000 ₫,Vivo iQOO Z1x,0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-z1x.html,1696 đánh giá và hỏi đáp,Vivo (iQOO),"IPS LCD, 120Hz, HDR10","6.57 inches, Full HD+ (1080 x 2408 pixels), tỷ lệ 209","Android 10, iQOO UI 1.0","48 MP, f/1.8, 26mm (góc rộng), PDAF","2 MP, f/2.4, (macro)","2 MP, f/2.4, (đo chiều sâu)","Quay phim 4K@30fps, 1080p@30fps; gyro-EIS","16 MP, f/2.0, (góc rộng)",Quay phim 1080p@30fps,"Qualcomm SM7250 Snapdragon 765G 5G (7 nm), 8 nhân"
https://cdn.mobilecity.vn/mobilecity-vn/images/2020/07/w300/vivo-iqoo-u1-3.jpg,3.950.000 ₫,Vivo iQOO U1,0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-u1.html,242 đánh giá và hỏi đáp,Vivo (iQOO),"Full HD+ 1080x2340 19,59","Android 10, iQOO UI 1.0","48 MP (Góc rộng), 2 MP (Macro), 2 MP (Đo chiều sâu)",8MP,Qualcomm SM7125 Snapdragon 720G (8nm),6-8GB,64-128GB,2 SIM,"4.500 mAh - Sạc nhanh 18W, Super Flash Charge 2.0","Thanh, cảm ứng"
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/10/w300/vivo-iqoo-8-pro-den.jpg,17.950.000 ₫,Vivo iQOO 8 Pro (Snap 888+),0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-8-pro.html,5 đánh giá và hỏi đáp,Vivo (iQOO),"LTPO AMOLED, 120Hz, HDR10+, Dolby Vision, 1500 nits (peak)","6.78 inches (1440 x 3200 pixels), tỷ lệ 209","Android 11, OriginOS","50 MP, f/1.8, 23mm (góc rộng), PDAF, gimbal OIS","16 MP, f/2.2, 60mm (chân dung), OIS","48 MP, f/2.2, 14mm, 114˚ (góc siêu rộng), AF","Quay phim 8K@30fps, 1080p@30fps","16 MP, f/2.4, (góc rộng)",Quay phim 1080p@30fps,Qualcomm SM8350 Snapdragon 888+ 5G (5 nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2020/08/w300/iqoo-4-green.png,12.450.000 ₫,Vivo iQOO 5,0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-5.html,46 đánh giá và hỏi đáp,Vivo (iQOO),"6.56 inches, Full HD+(1080 x 2376 pixels), HDR10+< tần số 120Hz.","Android 10, IQOO UI 1.5","50 MP, f/1.9, Dual Pixel PDAF - 13 MP, f/2.5, 50mm (Chân dung), zoom quang 2x - 13 MP, f/2.2, 120˚ (Góc rộng).","16 MP, f/2.5",Qualcomm SM8250 Snapdragon 865 (7 nm+),8-12GB,128-256GB UFS 3.1,2 SIM,"4500 mAh, Sạc nhanh 55W, 100% trong 50ph",Thanh + cảm ứng
https://cdn.mobilecity.vn/mobilecity-vn/images/2022/04/w300/vivo-iqoo-neo-6-cam.png,9.950.000 ₫,Vivo iQOO Neo 6 (Snapdragon 8 Gen 1),0969.120.120,https://mobilecity.vn/dien-thoai/vivo-iqoo-neo-6.html,6 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 120Hz, HDR10+, 1300 nits (tối đa)","6.62 inches, Full HD+ (1080 x 2400 pixels), Tỷ lệ 209","Android 12, Origin OS Ocean","64 MP, f/1.9, 25mm (góc rộng), PDAF, OIS","12 MP, f/2.2, 16mm (góc siêu rộng)","2 MP, f/2.4, (độ sâu)","Quay phim 4K@30fps, 1080p@30fps","16 MP, f/2.0 (góc rộng)",Quay phim 1080p@30fps,Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm)
https://cdn.mobilecity.vn/mobilecity-vn/images/2021/12/w300/vivo-iqoo-neo-5s-xanh-xam.jpg,9.450.000 ₫,Vivo iQOO Neo 5S,0969.120.120,https://mobilecity.vn/vivo/vivo-iqoo-neo-5s.html,5 đánh giá và hỏi đáp,Vivo (iQOO),"AMOLED, 120Hz, HDR10+","6.62 inches, Full HD+ (1080 x 2400 pixels), tỷ lệ 209","Android 11, Origin OS Ocean","48 MP, f/1.8 (góc rộng)","13 MP, f/2.2 (góc siêu rộng)","2 MP, f/2.4 (macro)","Quay phim 4K@30fps, 1080p@30fps","16MP, f/2.0 (góc rộng)",Quay phim 1080p@30fps,Qualcomm Snapdragon 888 5G (5 nm)
